date,state,PRC,AVGT,MAXT,MINT
3/6/18,ME,0.0,32.666666666666664,38.01960784313726,27.153846153846153
3/7/18,ME,0.011355932203389832,31.833333333333332,35.78846153846154,27.41509433962264
3/8/18,ME,0.7269444444444443,30.833333333333332,31.547169811320753,26.314814814814813
3/9/18,ME,0.43790909090909086,31.333333333333332,32.471698113207545,21.90740740740741
3/15/18,ME,0.24221153846153848,33.333333333333336,34.8235294117647,26.865384615384617
3/17/18,ME,0.0005454545454545455,19.833333333333332,27.980392156862745,10.784313725490197
3/18/18,ME,0.0,17.5,22.452830188679247,3.111111111111111
3/19/18,ME,0.0,20.666666666666668,25.823529411764707,4.333333333333333
3/21/18,ME,8.620689655172414e-05,30.0,38.76923076923077,10.076923076923077
3/23/18,ME,0.042702702702702704,35.5,41.666666666666664,23.46938775510204
3/24/18,ME,0.0067619047619047615,35.5,43.56,24.7
3/3/18,MI,0.0030612244897959186,28.11764705882353,39.81818181818182,17.335664335664337
3/4/18,MI,0.0,29.41176470588235,40.20666666666666,18.966442953020135
3/5/18,MI,0.00012944983818770226,28.41176470588235,38.51948051948052,20.428571428571427
3/6/18,MI,0.051222570532915374,27.529411764705884,35.84615384615385,23.454545454545453
3/7/18,MI,0.170926517571885,25.41176470588235,32.5796178343949,22.777070063694268
3/8/18,MI,0.07652317880794701,25.823529411764707,30.07894736842105,20.223684210526315
3/9/18,MI,0.0322972972972973,27.58823529411765,31.3,21.7
3/15/18,MI,0.002745762711864407,26.058823529411764,36.87837837837838,18.777027027027028
3/17/18,MI,6.622516556291391e-05,29.529411764705884,39.07142857142857,14.225806451612904
3/18/18,MI,0.0013513513513513514,33.470588235294116,46.05921052631579,18.138157894736842
3/19/18,MI,0.0,28.58823529411765,45.93589743589744,21.108974358974358
3/21/18,MI,0.0,25.647058823529413,35.05194805194805,18.41830065359477
3/23/18,MI,0.0,27.705882352941178,39.45161290322581,17.6
3/24/18,MI,0.0,27.0,38.04026845637584,17.722972972972972
3/3/18,MN,0.0004513888888888889,35.03030303030303,41.577777777777776,16.94160583941606
3/4/18,MN,0.022593856655290102,35.21212121212121,41.54225352112676,29.802816901408452
3/5/18,MN,0.1779421221864952,30.818181818181817,38.3986013986014,28.517482517482517
3/6/18,MN,0.3654545454545454,23.060606060606062,33.59722222222222,18.57638888888889
3/7/18,MN,0.004829931972789116,15.303030303030303,29.257142857142856,5.357142857142857
3/8/18,MN,0.00020202020202020202,17.09090909090909,27.625,3.3823529411764706
3/9/18,MN,0.00010033444816053511,19.181818181818183,30.85820895522388,4.932835820895522
3/15/18,MN,0.0,24.181818181818183,39.82222222222222,15.889705882352942
3/17/18,MN,0.0006968641114982578,31.515151515151516,42.827338129496404,14.251798561151078
3/18/18,MN,3.401360544217687e-05,31.696969696969695,44.1231884057971,18.536231884057973
3/19/18,MN,0.001081081081081081,30.272727272727273,39.29710144927536,24.904411764705884
3/21/18,MN,0.03727868852459017,27.666666666666668,34.15555555555556,19.79259259259259
3/23/18,MN,0.0028524590163934425,30.393939393939394,40.97037037037037,20.4
3/24/18,MN,0.0717687074829932,29.151515151515152,38.81679389312977,22.419847328244273
